manifest_id,source,repo_name,yaml_path,TRUE_HOST_PID,TRUE_HOST_IPC,TRUE_HOST_NET,DOCKERSOCK_PATH,CAP_SYS_ADMIN,CAP_SYS_MODULE,WITHIN_MANIFEST_SECRET,SEC_CONT_OVER_PRIVIL,ALLOW_PRIVI,SECCOMP_UNCONFINED,VALID_TAINT_SECRET,INSECURE_HTTP,NO_SECU_CONTEXT,NO_NETWORK_POLICY,HOST_ALIAS,NO_DEFAULT_NSPACE,NO_RESO,NO_ROLLING_UPDATE,cap_misuse,all_secrets,total_misconfigs,risk_score,label,NO_RUN_AS_NON_ROOT,NO_READ_ONLY_ROOT_FS,IMAGE_USES_LATEST,SA_AUTOMOUNT_TOKEN,USES_DEFAULT_SA,UNTRUSTED_REGISTRY,HOSTPATH_MOUNT,severity_class,mitre_technique,attack_description,checkov_failed_count,checkov_passed_count,checkov_umi_score,kl_failed_count,checkov_no_run_as_nonroot,checkov_no_readonly_rootfs,checkov_image_latest,checkov_sa_automount,checkov_default_sa,checkov_untrusted_registry,checkov_no_seccomp,checkov_no_apparmor,checkov_allow_privi_esc,checkov_caps_not_dropped,has_yaml,size_bytes,age_days,commits,devs,is_deployable,is_minor
1150,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/supporting_scripts/namespace.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,5,153.05833333333334,3,1,1,0
1151,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/api-gateway/infrastructure/api-gateway-pg-pv-claim.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,15,13.100775462962966,2,2,1,0
1152,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/api-gateway/infrastructure/api-gateway-db-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,13,1.0,1,1,1,0
1153,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/api-gateway/infrastructure/api-gateway-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,51,153.03358796296297,3,1,1,0
1154,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/api-gateway/infrastructure/api-gateway-ingress.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,34,155.0023611111111,3,1,1,0
1155,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/api-gateway/infrastructure/api-gateway-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,15,1.0,1,1,1,0
1156,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/api-gateway/infrastructure/api-gateway-db-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,41,1.0,1,1,1,0
1157,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/uaa/infrastructure/uaa-app-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,14,1.0,1,1,1,0
1158,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/uaa/infrastructure/uaa-pg-pv-claim.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,15,13.100775462962966,2,2,1,0
1159,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/uaa/infrastructure/uaa-db-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,52,14.060856481481483,2,2,1,0
1160,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/uaa/infrastructure/uaa-db-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,14,1.0,1,1,1,0
1161,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/uaa/infrastructure/uaa-app-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,51,153.03358796296297,3,1,1,0
1162,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/microservice/infrastructure/microservice-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,28,1.0,1,1,1,0
1163,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/microservice/infrastructure/microservice-pg-pv-claim.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,15,13.100775462962966,2,2,1,0
1164,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/microservice/infrastructure/microservice-app-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,53,153.03358796296297,3,1,1,0
1165,github,kubernetes-service-discovery,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubernetes-service-discovery/microservice/infrastructure/microservice-db-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,40,1.0,1,1,1,0
1166,github,innovate-digital-bank,/Users/arahman/K8S_REPOS/GITHUB_REPOS/innovate-digital-bank/chart/innovate-bank/templates/configmap.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,26,1.1798263888888891,5,1,1,0
1167,github,MicroCouriers,/Users/arahman/K8S_REPOS/GITHUB_REPOS/MicroCouriers/k8s/deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,77,0,1.0,5,1,1,0,0,0,0,1,0,1,1,1,161,1.0,1,1,1,0
1168,github,MicroCouriers,/Users/arahman/K8S_REPOS/GITHUB_REPOS/MicroCouriers/k8s/deploymentservices.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,4,0,1.0,4,0,0,0,0,0,0,0,0,0,0,1,62,1.0,1,1,1,0
1169,github,Microservices-deployment-with-PaaS-Containers-and-Serverless-Platforms,/Users/arahman/K8S_REPOS/GITHUB_REPOS/Microservices-deployment-with-PaaS-Containers-and-Serverless-Platforms/flightassist.yaml,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0.0771,1,,,,,,,0,1,,,42,0,1.0,2,1,1,0,0,0,1,1,0,1,1,1,103,30.808483796296297,8,1,1,0
1170,github,Microservices-deployment-with-PaaS-Containers-and-Serverless-Platforms,/Users/arahman/K8S_REPOS/GITHUB_REPOS/Microservices-deployment-with-PaaS-Containers-and-Serverless-Platforms/flightassist_serverless.yaml,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0.0771,1,,,,,,,0,1,,,22,0,1.0,1,1,1,0,0,0,1,1,0,1,1,1,67,1.0,2,1,1,0
1171,github,Microservices-deployment-with-PaaS-Containers-and-Serverless-Platforms,/Users/arahman/K8S_REPOS/GITHUB_REPOS/Microservices-deployment-with-PaaS-Containers-and-Serverless-Platforms/ingress.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,17,26.96200231481481,3,1,1,0
1172,github,Microservices-deployment-with-PaaS-Containers-and-Serverless-Platforms,/Users/arahman/K8S_REPOS/GITHUB_REPOS/Microservices-deployment-with-PaaS-Containers-and-Serverless-Platforms/secret.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,10,11.074004629629629,2,1,1,0
1173,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/k8s-scripts/app-update-deploy.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,4,1,1,0,0,0,1,1,0,1,1,1,34,137.60048611111108,2,1,1,0
1174,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/k8s-scripts/app-deploy.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,23,0,1.0,5,1,1,0,0,0,0,1,0,1,1,1,65,168.09297453703704,6,1,1,0
1175,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/k8s-scripts/app-deploy-pull-secrets.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,23,0,1.0,5,1,1,0,0,0,0,1,0,1,1,1,67,1.0,1,1,1,0
1176,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/k8s-scripts/mysql-deploy.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,23,0,1.0,5,1,1,0,1,0,0,1,0,1,1,1,66,50.88631944444445,3,1,1,0
1177,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/k8s-scripts/mysql-deploy_v1.8.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,23,0,1.0,5,1,1,0,1,0,0,1,0,1,1,1,64,19.00537037037037,2,1,1,0
1178,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/k8s-scripts/app-deploy_v1.8.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,23,0,1.0,5,1,1,0,0,0,0,1,0,1,1,1,67,1.0,3,1,1,0
1179,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/po-deploy-azuredb-mysql/k8s-resources/po-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,5,1,1,0,1,0,0,1,0,1,1,1,79,1.0,1,1,1,0
1180,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/po-deploy-azuredb-mysql/k8s-resources/mysql-database-binding.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,9,4.904456018518519,2,1,1,0
1181,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/po-deploy-azuredb-mysql/k8s-resources/mysql-database-instance.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,10,4.904456018518519,2,1,1,0
1182,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/po-deploy-azuredb-mysql/k8s-resources/po-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,14,1.0,1,1,1,0
1183,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/po-deploy-azuredb-mysql/k8s-resources/mysql-dbms-instance.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,16,4.904456018518519,2,1,1,0
1184,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/k8s-dash-deploy/k8s-scripts/deploy-app-persistent.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,46,0,1.0,9,1,1,0,1,0,1,1,0,1,1,1,163,1.0,1,1,1,0
1185,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/k8s-dash-deploy/k8s-scripts/mysql-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,4,1,1,0,1,0,1,1,0,1,1,1,43,1.0,1,1,1,0
1186,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/k8s-dash-deploy/k8s-scripts/deploy-app.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,46,0,1.0,9,1,1,0,1,0,1,1,0,1,1,1,134,110.1895949074074,2,1,1,0
1187,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/k8s-dash-deploy/k8s-scripts/app-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,5,1,1,0,0,0,0,1,0,1,1,1,34,119.1398148148148,2,1,1,0
1188,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/k8s-dash-deploy/k8s-scripts/mysql-secret.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,10,1.0,1,1,1,0
1189,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/k8s-dash-deploy/k8s-scripts/app-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,13,1.0,1,1,1,0
1190,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/k8s-dash-deploy/k8s-scripts/app-config-map.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,7,1.0,1,1,1,0
1191,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/k8s-dash-deploy/k8s-scripts/mysql-svc.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,11,1.0,1,1,1,0
1192,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/k8s-dash-deploy/k8s-scripts/app-mysql-secret.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,8,1.0,1,1,1,0
1193,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/azure-apim/k8s-resources/internal-lb.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,13,1.0,1,1,1,0
1194,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/azure-apim/po-service/charts/mysql/templates/secrets.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,10,1.0,1,1,1,0
1195,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/azure-apim/po-service/templates/configmap_db.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.0,1,1,1,0
1196,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/azure-apim/po-service/templates/configmap.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,7,1.0,1,1,1,0
1197,github,k8s-springboot-data-rest,/Users/arahman/K8S_REPOS/GITHUB_REPOS/k8s-springboot-data-rest/extensions/azure-apim/po-service/templates/secret.yaml,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.1102,1,,,,,,,0,2,,,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,8,1.0,1,1,1,0
1198,github,kubeyard,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubeyard/kubeyard/definitions/dev_requirements/elasticsearch.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,4,1,1,0,0,0,1,1,0,1,1,1,32,2251.404710648148,1,0,1,0
1199,github,kubeyard,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubeyard/kubeyard/definitions/dev_requirements/cockroachdb.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,4,1,1,0,0,0,1,1,0,1,1,1,30,2251.404710648148,1,0,1,0
1200,github,kubeyard,/Users/arahman/K8S_REPOS/GITHUB_REPOS/kubeyard/kubeyard/definitions/dev_requirements/rabbitmq.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,4,1,1,0,0,0,1,1,0,1,1,1,21,2251.404710648148,1,0,1,0
